"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00205050","2017-06-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  328",",,7","  172",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-06-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  189",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-06-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  161",",,7",,,"  161",",,7,0700",,
"USC00205050","2017-06-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  161",",,7",,,"  222",",,7,0700",,
"USC00205050","2017-06-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  222",",,7",,,"  233",",,7,0700",,
"USC00205050","2017-06-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","   10",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  144",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-06-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","   36",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  128",",,7",,,"  139",",,7,0700",,
"USC00205050","2017-06-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","   36",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  122",",,7",,,"  122",",,7,0700",,
"USC00205050","2017-06-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  122",",,7",,,"  156",",,7,0700",,
"USC00205050","2017-06-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","   10",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  144",",,7",,,"  217",",,7,0700",,
"USC00205050","2017-06-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","   48",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  150",",,7",,,"  183",",,7,0700",,
"USC00205050","2017-06-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  106",",,7",,,"  150",",,7,0700",,
"USC00205050","2017-06-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  222",",,7","  106",",,7",,,"  117",",,7,0700",,
"USC00205050","2017-06-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  217",",,7","   94",",,7",,,"  100",",,7,0700",,
"USC00205050","2017-06-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  233",",,7","   83",",,7",,,"   89",",,7,0700",,
"USC00205050","2017-06-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","   10",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","   89",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-06-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","   61",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  194",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-07-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","   99",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  194",",,7",,,"  206",",,7,0700",,
"USC00205050","2017-07-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  144",",,7",,,"  222",",,7,0700",,
"USC00205050","2017-07-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","  140",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  172",",,7",,,"  172",",,7,0700",,
"USC00205050","2017-07-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  139",",,7",,,"  161",",,7,0700",,
"USC00205050","2017-07-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  133",",,7",,,"  133",",,7,0700",,
"USC00205050","2017-07-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  133",",,7",,,"  150",",,7,0700",,
"USC00205050","2017-07-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","   25",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  150",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-07-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  178",",,7",,,"  178",",,7,0700",,
"USC00205050","2017-07-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  117",",,7",,,"  222",",,7,0700",,
"USC00205050","2017-07-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  167",",,7",,,"  189",",,7,0700",,
"USC00205050","2017-07-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","  259",",,7,0700","    0",",,7,","    0",",,7,","  239",",,7","  183",",,7",,,"  206",",,7,0700",,
"USC00205050","2017-07-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","   84",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  206",",,7",,,"  217",",,7,0700",,
"USC00205050","2017-07-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","  122",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  217",",,7",,,"  222",",,7,0700",,
"USC00205050","2017-07-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  189",",,7",,,"  189",",,7,0700",,
"USC00205050","2017-07-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  144",",,7",,,"  217",",,7,0700",,
"USC00205050","2017-07-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  161",",,7",,,"  222",",,7,0700",,
"USC00205050","2017-07-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  139",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-07-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  144",",,7",,,"  150",",,7,0700",,
"USC00205050","2017-07-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  150",",,7",,,"  183",",,7,0700",,
"USC00205050","2017-07-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","   28",",,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  183",",,7",,,"  217",",,7,0700",,
"USC00205050","2017-07-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  194",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-07-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","   10",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  194",",,7",,,"  217",",,7,0700",,
"USC00205050","2017-07-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","   38",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  200",",,7",,,"  206",",,7,0700",,
"USC00205050","2017-07-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","   71",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  172",",,7",,,"  172",",,7,0700",,
"USC00205050","2017-07-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  233",",,7","  106",",,7",,,"  106",",,7,0700",,
"USC00205050","2017-07-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  106",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-07-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  144",",,7",,,"  178",",,7,0700",,
"USC00205050","2017-07-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  156",",,7",,,"  156",",,7,0700",,
"USC00205050","2017-07-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  122",",,7",,,"  178",",,7,0700",,
"USC00205050","2017-07-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  128",",,7",,,"  133",",,7,0700",,
"USC00205050","2017-07-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  133",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-08-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  139",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-08-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  144",",,7",,,"  167",",,7,0700",,
"USC00205050","2017-08-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  144",",,7",,,"  167",",,7,0700",,
"USC00205050","2017-08-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","   28",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  167",",,7",,,"  183",",,7,0700",,
"USC00205050","2017-08-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  211",",,7","  122",",,7",,,"  128",",,7,0700",,
"USC00205050","2017-08-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  128",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-08-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  133",",,7",,,"  139",",,7,0700",,
"USC00205050","2017-08-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  106",",,7",,,"  106",",,7,0700",,
"USC00205050","2017-08-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  106",",,7",,,"  128",",,7,0700",,
"USC00205050","2017-08-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  128",",,7",,,"  133",",,7,0700",,
"USC00205050","2017-08-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  133",",,7",,,"  172",",,7,0700",,
"USC00205050","2017-08-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  150",",,7",,,"  156",",,7,0700",,
"USC00205050","2017-08-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  122",",,7",,,"  167",",,7,0700",,
"USC00205050","2017-08-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  139",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-08-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  144",",,7",,,"  156",",,7,0700",,
"USC00205050","2017-08-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","   81",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  156",",,7",,,"  161",",,7,0700",,
"USC00205050","2017-08-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","   66",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  161",",,7",,,"  200",",,7,0700",,
"USC00205050","2017-08-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","  140",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  183",",,7",,,"  189",",,7,0700",,
"USC00205050","2017-08-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  156",",,7",,,"  183",",,7,0700",,
"USC00205050","2017-08-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  133",",,7",,,"  211",",,7,0700",,
"USC00205050","2017-08-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  178",",,7",,,"  183",",,7,0700",,
"USC00205050","2017-08-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  183",",,7",,,"  222",",,7,0700",,
"USC00205050","2017-08-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  128",",,7",,,"  128",",,7,0700",,
"USC00205050","2017-08-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","   89",",,7",,,"   89",",,7,0700",,
"USC00205050","2017-08-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  194",",,7","   67",",,7",,,"   67",",,7,0700",,
"USC00205050","2017-08-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  228",",,7","   67",",,7",,,"  133",",,7,0700",,
"USC00205050","2017-08-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","  122",",,7",,,"  167",",,7,0700",,
"USC00205050","2017-08-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    3",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","  150",",,7",,,"  161",",,7,0700",,
"USC00205050","2017-08-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","   20",",,7,0700","    0",",,7,","    0",",,7,","  211",",,7","  161",",,7",,,"  167",",,7,0700",,
"USC00205050","2017-08-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","   94",",,7,0700","    0",",,7,","    0",",,7,","  233",",,7","  139",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-08-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  139",",,7",,,"  144",",,7,0700",,
"USC00205050","2017-09-01","42.1508","-84.0236","294.1","MANCHESTER, MI US",,,"    0",",,7,","    0",",,7,","  217",",,7","   83",",,7",,,"   83",",,7,0700",,
"USC00205050","2017-09-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  189",",,7","   83",",,7",,,"  139",",,7,0700",,
"USC00205050","2017-09-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  228",",,7","  128",",,7",,,"  156",",,7,0700",,
"USC00205050","2017-09-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  128",",,7",,,"  139",",,7,0700",,
"USC00205050","2017-09-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","   81",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  122",",,7",,,"  128",",,7,0700",,
"USC00205050","2017-09-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  217",",,7","   72",",,7",,,"   72",",,7,0700",,
"USC00205050","2017-09-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  189",",,7","   72",",,7",,,"   83",",,7,0700",,
"USC00205050","2017-09-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","   58",",,7,0700","    0",",,7,","    0",",,7,","  183",",,7","   78",",,7",,,"   89",",,7,0700",,
"USC00205050","2017-09-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  200",",,7","   50",",,7",,,"   67",",,7,0700",,
"USC00205050","2017-09-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  194",",,7","   44",",,7",,,"   72",",,7,0700",,
"USC00205050","2017-09-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  206",",,7","   72",",,7",,,"   72",",,7,0700",,
"USC00205050","2017-09-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  228",",,7","   72",",,7",,,"   78",",,7,0700",,
"USC00205050","2017-09-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","   72",",,7",,,"  128",",,7,0700",,
"USC00205050","2017-09-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  222",",,7","  117",",,7",,,"  122",",,7,0700",,
"USC00205050","2017-09-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  117",",,7",,,"  117",",,7,0700",,
"USC00205050","2017-09-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  117",",,7",,,"  122",",,7,0700",,
"USC00205050","2017-09-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  122",",,7",,,"  150",",,7,0700",,
"USC00205050","2017-09-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  150",",,7",,,"  189",",,7,0700",,
"USC00205050","2017-09-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","   15",",,7,0700","    0",",,7,","    0",",,7,","  250",",,7","  172",",,7",,,"  172",",,7,0700",,
"USC00205050","2017-09-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","   51",",,7,0700","    0",",,7,","    0",",,7,","  217",",,7","  172",",,7",,,"  194",",,7,0700",,
"USC00205050","2017-09-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  178",",,7",,,"  178",",,7,0700",,
"USC00205050","2017-09-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  339",",,7","  178",",,7",,,"  189",",,7,0700",,
"USC00205050","2017-09-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  339",",,7","  161",",,7",,,"  256",",,7,0700",,
"USC00205050","2017-09-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  344",",,7","  150",",,7",,,"  250",",,7,0700",,
"USC00205050","2017-09-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  161",",,7",,,"  161",",,7,0700",,
"USC00205050","2017-09-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  161",",,7",,,"  161",",,7,0700",,
"USC00205050","2017-09-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  161",",,7",,,"  189",",,7,0700",,
"USC00205050","2017-09-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","   89",",,7",,,"   89",",,7,0700",,
"USC00205050","2017-09-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  200",",,7","   83",",,7",,,"  117",",,7,0700",,
"USC00205050","2017-09-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    3",",,7,0700","    0",",,7,","    0",",,7,","  211",",,7","   56",",,7",,,"   72",",,7,0700",,
"USC00205050","2017-10-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  194",",,7","   22",",,7",,,"  111",",,7,0700",,
"USC00205050","2017-10-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  211",",,7","   50",",,7",,,"   50",",,7,0700",,
"USC00205050","2017-10-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","   44",",,7",,,"   83",",,7,0700",,
"USC00205050","2017-10-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","   78",",,7",,,"  211",",,7,0700",,
"USC00205050","2017-10-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  100",",,7",,,"  100",",,7,0700",,
